ANO,LITORAL,ENTIDAD,MES,GRUPO,NOMBREPRINCIPALESPECIE,ORIGEN,ORIGEN DEL CAMARÓN,TIPOGUA,DESTINO,ACUACULTURA,PESO DESEMBARCADO (KG),PESO VIVO (KG),VALOR (PESOS)
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"132,912","132,912","1,657,980"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,80,80,"2,800"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,LEBRANCHA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,265,265,"3,100"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"9,842","9,842","107,166"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,555,555,"26,809"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"51,378","51,378","2,029,819"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,952","2,952","19,263"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,182,182,"1,652"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"39,544","39,544","1,275,060"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,136,136,"1,143"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,314","2,314","50,561"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"6,975","6,975","201,919"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,PETO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"12,423","12,423","436,345"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"13,351","13,351","156,981"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"94,312","94,312","6,711,807"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,ROBALO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,79,79,"2,370"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,239,239,"2,399"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,298,298,"17,196"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,RUBIO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"45,431","45,431","647,131"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"16,856","16,856","447,194"
2022,GOLFO Y CARIBE,CAMPECHE,FEBRERO,ANIMAL,TIBURÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,737","1,737","34,383"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,512","1,737","9,791"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"97,729","98,319","1,128,238"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"9,210","9,500","99,543"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BESUGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"6,650","6,660","442,860"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"49,796","51,160","468,348"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CALAMAR,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,25,25,"1,054"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CAMARÓN,CAPTURA,MAR ABIERTO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"386,750","413,140","20,375,710"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"138,067","224,995","1,979,223"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CAZÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"9,075","9,282","219,140"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CHARAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"15,000","15,000","112,500"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CINTILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,498,498,"4,764"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"115,751","117,261","2,824,367"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"7,250","7,250","383,002"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,FAUNA DE ACOMPAÑAMIENTO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"4,365","5,148","18,190"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"111,459","115,031","7,336,891"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"158,788","158,938","2,427,348"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"467,836","469,016","5,787,999"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LEBRANCHA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,200,200,"2,000"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"27,467","28,060","253,539"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,797","2,797","126,534"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,515,515,"14,539"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"95,767","95,896","5,369,491"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"4,957","4,957","260,897"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"11,239","11,509","105,770"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"255,786","243,589","14,392,255"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"1,000","1,160","6,000"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"6,479","6,491","355,785"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"34,875","35,571","1,418,224"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PETO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,766","2,786","110,510"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"57,287","58,517","1,453,447"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"183,592","184,993","13,848,551"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,402,402,"3,254"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"39,418","39,440","2,226,628"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RUBIO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"346,684","352,755","7,022,442"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,356","1,573","5,255"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,SARDINA,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"2,009","2,009","9,105"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"18,387","18,570","543,662"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,TIBURÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,742","1,742","27,453"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,TRUCHA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,200,200,"2,000"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,936,936,"10,238"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BAGRE,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,7,7,35
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"69,074","69,074","728,965"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"7,094","7,094","63,208"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BESUGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"5,690","5,690","246,638"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"11,437","11,437","112,810"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CAMARÓN,CAPTURA,MAR ABIERTO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"104,277","104,277","8,309,481"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"130,366","130,366","2,350,623"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CAZÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"3,191","3,191","60,752"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CINTILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,934,934,"7,840"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"59,061","59,061","1,790,728"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,458","1,458","75,281"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,FAUNA DE ACOMPAÑAMIENTO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"2,440","2,879","7,320"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"22,257","22,257","971,052"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"55,834","55,834","574,036"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"245,311","245,311","2,880,140"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LANGOSTINO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,52,52,"1,820"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LEBRANCHA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,236,236,"4,971"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"9,795","9,795","82,429"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,246,246,"8,269"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"63,621","63,621","2,425,664"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"4,781","4,781","32,857"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,168,168,"2,254"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"51,747","51,747","1,841,088"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,130,130,980
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,578","2,578","91,377"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"8,582","8,582","294,162"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,PETO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"3,207","3,207","104,959"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"24,416","24,416","377,326"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ROBALO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"70,928","70,928","4,735,569"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,ROBALO,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,18,18,180
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RONCO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,358,358,"3,540"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RUBIA Y VILLAJAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,568","1,568","69,985"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,RUBIO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"74,611","74,611","1,110,881"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,SIERRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"12,991","12,991","335,945"
2022,GOLFO Y CARIBE,CAMPECHE,MARZO,ANIMAL,TIBURÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"10,116","10,116","379,447"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,ANCHOVETA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,100,100,"1,800"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BAGRE,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"1,331","1,331","12,002"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BANDERA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"124,008","124,188","1,752,427"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BERRUGATA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,168","2,198","22,738"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BESUGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"6,470","6,470","433,240"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"43,780","44,210","409,391"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,BONITO,CAPTURA,NO APLICA,SALOBRE / MARINA,USO INDUSTRIAL,NO APLICA,"1,695","1,695","8,136"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,CABRILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,741","2,741","260,352"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,CAMARÓN,ACUACULTURA,CULTIVO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"3,500","3,500","336,812"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,CAMARÓN,CAPTURA,MAR ABIERTO,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"336,383","358,766","14,944,082"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,CARACOL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"326,656","547,594","9,553,869"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,CAZÓN,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"10,082","10,112","294,359"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,CINTILLA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,131,131,"2,120"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,CORVINA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"75,576","76,629","1,954,219"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,ESMEDREGAL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"7,971","8,366","445,355"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,FAUNA DE ACOMPAÑAMIENTO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO INDIRECTO,NO APLICA,"3,662","4,321","9,172"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,GUACHINANGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"58,503","60,045","3,674,430"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,JAIBA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"125,580","126,345","2,054,354"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,JUREL,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"474,624","474,674","6,104,970"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,LENGUADO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,330,330,"2,582"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,LISA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"19,573","19,761","178,374"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,MERO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"63,065","63,270","5,981,367"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,PESQUERIA ACUACULTURAL,65,65,"2,275"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,MOJARRA,ACUACULTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,SISTEMAS CONTROLADOS,"70,117","70,117","3,875,004"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,MOJARRA,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,"8,550","8,550","374,885"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,MOJARRA,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"13,805","13,875","225,496"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,OTRAS,CAPTURA,NO APLICA,DULCE,CONSUMO HUMANO DIRECTO,NO APLICA,150,165,"1,050"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,OTRAS,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"317,692","284,047","31,176,562"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,PÁMPANO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"10,313","10,313","306,607"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,PARGO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"37,574","38,689","1,415,930"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,PETO,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"2,313","2,313","96,198"
2022,GOLFO Y CARIBE,CAMPECHE,ABRIL,ANIMAL,RAYA Y SIMILARES,CAPTURA,NO APLICA,SALOBRE / MARINA,CONSUMO HUMANO DIRECTO,NO APLICA,"56,525","57,175","1,995,105"
